#
# Charmm Parameters from CHARMM22
#
# $Id: radii.dat,v 1.3 2005/07/20 15:03:00 johns Exp $
#
NTHY	O2P	-0.78	1.77	-0.152
NTHY	O3'	-0.57	1.77	-0.152
NTHY	O3P	-0.57	1.77	-0.152
NTHY	O4	-0.45	1.70	-0.120
NTHY	O4'	-0.50	1.9000	-0.10
NTHY	O5'	-0.66	2.0000	-0.07
NTHY	P	1.50	2.27	-0.150
NUCL	C1'	0.16	2.010	-0.056
NUCL	C2'	-0.18	2.08	-0.064
NUCL	C3'	0.01	2.010	-0.056
NUCL	C3T	-0.17	1.9924	-0.07
NUCL	C4'	0.16	2.010	-0.056
NUCL	C5'	0.05	1.9924	-0.07
NUCL	CD2	0.22	1.8000	-0.090
NUCL	CE1	0.25	1.8000	-0.090
NUCL	CG	-0.05	1.8000	-0.090
NUCL	H12'	0.09	1.26	-0.026
NUCL	H21'	0.09	1.85	-0.20
NUCL	H22'	0.09	1.85	-0.20
NUCL	H31'	0.09	1.26	-0.026
NUCL	H3T1	0.09	1.85	-0.20
NUCL	H3T2	0.09	1.85	-0.20
NUCL	H3T3	0.09	1.85	-0.20
NUCL	H42'	0.09	1.26	-0.026
NUCL	H51'	0.09	1.85	-0.20
NUCL	H52'	0.09	1.85	-0.20
NUCL	H5T	0.43	1.3400	-0.024
NUCL	HD2	0.10	1.8500	-0.200
NUCL	HE1	0.13	0.2245	-0.046
NUCL	HG	0.09	1.8500	-0.200
NUCL	ND1	-0.04	1.7000	-0.120
NUCL	NE2	-0.70	1.7000	-0.120
NUCL	O1P	-0.78	1.77	-0.152
NUCL	O2P	-0.78	1.77	-0.152
NUCL	O3'	-0.57	1.77	-0.152
NUCL	O3P	-0.57	1.77	-0.152
NUCL	O4'	-0.50	1.9000	-0.10
NUCL	O5'	-0.66	2.0000	-0.07
NUCL	P	1.50	2.27	-0.150
NUSA	C1'	0.16	2.010	-0.056
NUSA	C2	0.50	2.275	-0.02
NUSA	C2'	-0.18	2.08	-0.064
NUSA	C3'	0.14	2.010	-0.056
NUSA	C4	0.43	2.275	-0.02
NUSA	C4'	0.16	2.010	-0.056
NUSA	C5	0.28	2.275	-0.02
NUSA	C5'	0.05	1.9924	-0.07
NUSA	C6	0.46	1.8000	-0.18
NUSA	C8	0.34	2.275	-0.02
NUSA	H12'	0.09	1.26	-0.026
NUSA	H2	0.13	0.2245	-0.046
NUSA	H21'	0.09	1.85	-0.20
NUSA	H22'	0.09	1.85	-0.20
NUSA	H31'	0.09	1.26	-0.026
NUSA	H32'	0.43	1.3400	-0.024
NUSA	H42'	0.09	1.26	-0.026
NUSA	H51'	0.09	1.85	-0.20
NUSA	H52'	0.09	1.85	-0.20
NUSA	H5T	0.43	1.3400	-0.024
NUSA	H61	0.38	0.9000	-0.046
NUSA	H62	0.38	0.9000	-0.046
NUSA	H8	0.12	0.2245	-0.046
NUSA	N1	-0.74	1.85	-0.20
NUSA	N3	-0.75	1.85	-0.20
NUSA	N6	-0.77	1.85	-0.20
NUSA	N7	-0.71	1.70	-0.120
NUSA	N9	-0.05	1.85	-0.20
NUSA	O3'	-0.66	2.0000	-0.07
NUSA	O4'	-0.50	1.9000	-0.10
NUSA	O5'	-0.66	2.0000	-0.07
NUSC	C1'	0.16	2.010	-0.056
NUSC	C2	0.52	1.9000	-0.09
NUSC	C2'	-0.18	2.08	-0.064
NUSC	C3'	0.14	2.010	-0.056
NUSC	C4	0.65	1.8000	-0.18
NUSC	C4'	0.16	2.010	-0.056
NUSC	C5	-0.13	1.9000	-0.09
NUSC	C5'	0.05	1.9924	-0.07
NUSC	C6	0.05	1.9000	-0.09
NUSC	H12'	0.09	1.26	-0.026
NUSC	H21'	0.09	1.85	-0.20
NUSC	H22'	0.09	1.85	-0.20
NUSC	H31'	0.09	1.26	-0.026
NUSC	H32'	0.43	1.3400	-0.024
NUSC	H41	0.37	0.9000	-0.046
NUSC	H42	0.33	0.9000	-0.046
NUSC	H42'	0.09	1.26	-0.026
NUSC	H5	0.07	0.2245	-0.046
NUSC	H51'	0.09	1.85	-0.20
NUSC	H52'	0.09	1.85	-0.20
NUSC	H5T	0.43	1.3400	-0.024
NUSC	H6	0.17	0.2245	-0.046
NUSC	N1	-0.13	1.85	-0.20
NUSC	N3	-0.66	1.85	-0.20
NUSC	N4	-0.75	1.85	-0.20
NUSC	O2	-0.49	1.77	-0.152
NUSC	O3'	-0.66	2.0000	-0.07
NUSC	O4'	-0.50	1.9000	-0.10
NUSC	O5'	-0.66	2.0000	-0.07
NUSG	C1'	0.16	2.010	-0.056
NUSG	C2	0.75	1.8000	-0.18
NUSG	C2'	-0.18	2.08	-0.064
NUSG	C3'	0.14	2.010	-0.056
NUSG	C4	0.26	2.275	-0.02
NUSG	C4'	0.16	2.010	-0.056
NUSG	C5	0.00	2.275	-0.02
NUSG	C5'	0.05	1.9924	-0.07
NUSG	C6	0.54	1.9000	-0.09
NUSG	C8	0.25	2.275	-0.02
NUSG	H1	0.26	1.3582	-0.03
NUSG	H12'	0.09	1.26	-0.026
NUSG	H21	0.32	0.9000	-0.046
NUSG	H21'	0.09	1.85	-0.20
NUSG	H22	0.35	0.9000	-0.046
NUSG	H22'	0.09	1.85	-0.20
NUSG	H31'	0.09	1.26	-0.026
NUSG	H32'	0.43	1.3400	-0.024
NUSG	H42'	0.09	1.26	-0.026
NUSG	H51'	0.09	1.85	-0.20
NUSG	H52'	0.09	1.85	-0.20
NUSG	H5T	0.43	1.3400	-0.024
NUSG	H8	0.16	0.2245	-0.046
NUSG	N1	-0.34	1.85	-0.20
NUSG	N2	-0.68	1.85	-0.20
NUSG	N3	-0.74	1.85	-0.20
NUSG	N7	-0.60	1.70	-0.120
NUSG	N9	-0.02	1.85	-0.20
NUSG	O3'	-0.66	2.0000	-0.07
NUSG	O4'	-0.50	1.9000	-0.10
NUSG	O5'	-0.66	2.0000	-0.07
NUSG	O6	-0.51	1.70	-0.120
NUST	C1'	0.16	2.010	-0.056
NUST	C2	0.51	1.8000	-0.18
NUST	C2'	-0.18	2.08	-0.064
NUST	C3'	0.14	2.010	-0.056
NUST	C4	0.50	1.9000	-0.09
NUST	C4'	0.16	2.010	-0.056
NUST	C5	-0.15	2.275	-0.02
NUST	C5'	0.05	1.9924	-0.07
NUST	C5M	-0.11	1.90	-0.07
NUST	C6	0.17	1.9000	-0.09
NUST	H12'	0.09	1.26	-0.026
NUST	H21'	0.09	1.85	-0.20
NUST	H22'	0.09	1.85	-0.20
NUST	H3	0.36	1.3582	-0.03
NUST	H31'	0.09	1.26	-0.026
NUST	H32'	0.43	1.3400	-0.024
NUST	H42'	0.09	1.26	-0.026
NUST	H51	0.07	1.85	-0.20
NUST	H51'	0.09	1.85	-0.20
NUST	H52	0.07	1.85	-0.20
NUST	H52'	0.09	1.85	-0.20
NUST	H53	0.07	1.85	-0.20
NUST	H5T	0.43	1.3400	-0.024
NUST	H6	0.17	0.2245	-0.046
NUST	N1	-0.34	1.85	-0.20
NUST	N3	-0.46	1.85	-0.20
NUST	O2	-0.41	1.70	-0.120
NUST	O3'	-0.66	2.0000	-0.07
NUST	O4	-0.45	1.70	-0.120
NUST	O4'	-0.50	1.9000	-0.10
NUST	O5'	-0.66	2.0000	-0.07
NUSU	C1'	0.16	2.010	-0.056
NUSU	C2	0.55	1.8000	-0.18
NUSU	C2'	-0.18	2.08	-0.064
NUSU	C3'	0.14	2.010	-0.056
NUSU	C4	0.53	1.9000	-0.09
NUSU	C4'	0.16	2.010	-0.056
NUSU	C5	-0.15	1.9000	-0.09
NUSU	C5'	0.05	1.9924	-0.07
NUSU	C6	0.20	1.9000	-0.09
NUSU	H12'	0.09	1.26	-0.026
NUSU	H21'	0.09	1.85	-0.20
NUSU	H22'	0.09	1.85	-0.20
NUSU	H3	0.36	1.3582	-0.03
NUSU	H31'	0.09	1.26	-0.026
NUSU	H32'	0.43	1.3400	-0.024
NUSU	H42'	0.09	1.26	-0.026
NUSU	H5	0.10	0.2245	-0.046
NUSU	H51'	0.09	1.85	-0.20
NUSU	H52'	0.09	1.85	-0.20
NUSU	H5T	0.43	1.3400	-0.024
NUSU	H6	0.14	0.2245	-0.046
NUSU	N1	-0.34	1.85	-0.20
NUSU	N3	-0.46	1.85	-0.20
NUSU	O2	-0.45	1.70	-0.120
NUSU	O3'	-0.66	2.0000	-0.07
NUSU	O4	-0.48	1.70	-0.120
NUSU	O4'	-0.50	1.9000	-0.10
NUSU	O5'	-0.66	2.0000	-0.07
O2	O1	0.021	2.0000	-0.450
O2	O2	-0.021	2.0000	-0.450
PHE	C	0.51	2.0000	-0.110
PHE	CA	0.07	2.0600	-0.080
PHE	CB	-0.18	1.9924	-0.070
PHE	CD1	-0.115	1.9924	-0.070
PHE	CD2	-0.115	1.9924	-0.070
PHE	CE1	-0.115	1.9924	-0.070
PHE	CE2	-0.115	1.9924	-0.070
PHE	CG	0.00	1.9924	-0.070
PHE	CZ	-0.115	1.9924	-0.070
PHE	HA	0.09	0.7000	-0.046
PHE	HB1	0.09	1.2600	-0.026
PHE	HB2	0.09	1.2600	-0.026
PHE	HD1	0.115	0.4500	-0.100
PHE	HD2	0.115	0.4500	-0.100
PHE	HE1	0.115	0.4500	-0.100
PHE	HE2	0.115	0.4500	-0.100
PHE	HN	0.31	1.2500	-0.031
PHE	HZ	0.115	0.4500	-0.100
PHE	N	-0.47	1.8500	-0.200
PHE	O	-0.51	1.7000	-0.120
POT	POT	1.00	2.100	-0.190
PPI1	C1	-0.17	1.90	-0.07
PPI1	H11	0.09	1.85	-0.20
PPI1	H12	0.09	1.85	-0.20
PPI1	H13	0.09	1.85	-0.20
PPI1	O11	-0.62	1.77	-0.152
PPI1	O12	-0.74	1.77	-0.152
PPI1	O13	-0.82	1.77	-0.152
PPI1	O14	-0.82	1.77	-0.152
PPI1	O22	-0.90	1.77	-0.152
PPI1	O23	-0.90	1.77	-0.152
PPI1	O24	-0.90	1.77	-0.152
PPI1	P1	1.50	2.27	-0.150
PPI1	P2	1.10	1.367	-0.120
PRO	C	0.51	2.0000	-0.110
PRO	CA	0.02	2.1750	-0.055
PRO	CB	-0.18	1.8000	-0.090
PRO	CD	0.00	1.8000	-0.090
PRO	CG	-0.18	1.8000	-0.090
PRO	HA	0.09	0.7000	-0.046
PRO	HB1	0.09	1.2600	-0.026
PRO	HB2	0.09	1.2600	-0.026
PRO	HD1	0.09	1.2600	-0.026
PRO	HD2	0.09	1.2600	-0.026
PRO	HG1	0.09	1.2600	-0.026
PRO	HG2	0.09	1.2600	-0.026
PRO	N	-0.29	1.8500	-0.200
PRO	O	-0.51	1.7000	-0.120
PROP	CA	0.16	2.1750	-0.055
PROP	CD	0.16	1.8000	-0.090
PROP	HA	0.09	0.7000	-0.046
PROP	HD1	0.09	1.2600	-0.026
PROP	HD2	0.09	1.2600	-0.026
PROP	HN1	0.24	1.4680	-0.007
PROP	HN2	0.24	1.4680	-0.007
PROP	N	-0.07	1.8500	-0.200
PURA	C2	0.50	2.275	-0.02
PURA	C4	0.43	2.275	-0.02
PURA	C5	0.28	2.275	-0.02
PURA	C6	0.46	1.8000	-0.18
PURA	C8	0.34	2.275	-0.02
PURA	H2	0.13	0.2245	-0.046
PURA	H61	0.38	0.9000	-0.046
PURA	H62	0.38	0.9000	-0.046
PURA	H8	0.12	0.2245	-0.046
PURA	H9	0.32	1.3582	-0.03
PURA	N1	-0.74	1.85	-0.20
PURA	N3	-0.75	1.85	-0.20
PURA	N6	-0.77	1.85	-0.20
PURA	N7	-0.71	1.70	-0.120
PURA	N9	-0.37	1.85	-0.20
PURG	C2	0.75	1.8000	-0.18
PURG	C4	0.26	2.275	-0.02
PURG	C5	0.00	2.275	-0.02
PURG	C6	0.54	1.9000	-0.09
PURG	C8	0.25	2.275	-0.02
PURG	H1	0.26	1.3582	-0.03
PURG	H21	0.32	0.9000	-0.046
PURG	H22	0.35	0.9000	-0.046
PURG	H8	0.16	0.2245	-0.046
PURG	H9	0.36	1.3582	-0.03
PURG	N1	-0.34	1.85	-0.20
PURG	N2	-0.68	1.85	-0.20
PURG	N3	-0.74	1.85	-0.20
PURG	N7	-0.60	1.70	-0.120
PURG	N9	-0.38	1.85	-0.20
PURG	O6	-0.51	1.70	-0.120
PYRC	C2	0.52	1.9000	-0.09
PYRC	C4	0.65	1.8000	-0.18
PYRC	C5	-0.13	1.9000	-0.09
PYRC	C6	0.05	1.9000	-0.09
PYRC	H1	0.37	1.3582	-0.03
PYRC	H41	0.37	0.9000	-0.046
PYRC	H42	0.33	0.9000	-0.046
PYRC	H5	0.07	0.2245	-0.046
PYRC	H6	0.17	0.2245	-0.046
PYRC	N1	-0.50	1.85	-0.20
PYRC	N3	-0.66	1.85	-0.20
PYRC	N4	-0.75	1.85	-0.20
PYRC	O2	-0.49	1.77	-0.152
PYRT	C6	0.17	1.9000	-0.09
PYRT	H1	0.46	1.3582	-0.03
PYRT	H6	0.17	0.2245	-0.046
PYRT	N1	-0.80	1.85	-0.20
PYRU	C6	0.20	1.9000	-0.09
PYRU	H1	0.48	1.3582	-0.03
PYRU	H6	0.14	0.2245	-0.046
PYRU	N1	-0.82	1.85	-0.20
R3PH	C1'	0.07	2.010	-0.056
R3PH	C2'	0.14	2.010	-0.056
R3PH	C3'	0.01	2.010	-0.056
R3PH	C4'	0.07	2.010	-0.056
R3PH	H11'	0.09	1.26	-0.026
R3PH	H12'	0.09	1.26	-0.026
R3PH	H21'	0.09	1.26	-0.026
R3PH	H22'	0.43	1.3400	-0.024
R3PH	H31'	0.09	1.26	-0.026
R3PH	H3T	0.34	1.3400	-0.028
R3PH	H41'	0.09	1.26	-0.026
R3PH	H42'	0.09	1.26	-0.026
R3PH	O1P	-0.82	1.77	-0.152
R3PH	O2'	-0.66	2.0000	-0.07
R3PH	O2P	-0.82	1.77	-0.152
R3PH	O3'	-0.62	1.77	-0.152
R3PH	O3T	-0.68	1.9000	-0.10
R3PH	O4'	-0.50	1.9000	-0.10
R3PH	P	1.50	2.27	-0.150
RIBO	C1'	0.07	2.08	-0.064
RIBO	C2'	0.14	2.010	-0.056
RIBO	C3'	0.14	2.010	-0.056
RIBO	C4'	0.07	1.9924	-0.07
RIBO	H11'	0.09	1.85	-0.20
RIBO	H12'	0.09	1.85	-0.20
RIBO	H21'	0.09	1.26	-0.026
RIBO	H22'	0.43	1.3400	-0.024
RIBO	H31'	0.09	1.26	-0.026
RIBO	H32'	0.43	1.3400	-0.024
RIBO	H41'	0.09	1.85	-0.20
RIBO	H42'	0.09	1.85	-0.20
RIBO	O2'	-0.66	2.0000	-0.07
RIBO	O3'	-0.66	2.0000	-0.07
RIBO	O4'	-0.50	1.9000	-0.10
RM3P	C1'	0.07	2.010	-0.056
RM3P	C2'	-0.18	2.010	-0.056
RM3P	C3'	-0.09	2.010	-0.056
RM3P	C4'	0.16	2.010	-0.056
RM3P	C5'	-0.27	1.9924	-0.07
RM3P	H11'	0.09	1.26	-0.026
RM3P	H12'	0.09	1.26	-0.026
RM3P	H21'	0.09	1.26	-0.026
RM3P	H22'	0.09	1.26	-0.026
RM3P	H31'	0.09	1.26	-0.026
RM3P	H42'	0.09	1.26	-0.026
RM3P	H51'	0.09	1.85	-0.20
RM3P	H52'	0.09	1.85	-0.20
RM3P	H53'	0.09	1.85	-0.20
RM3P	O1P	-0.90	1.77	-0.152
RM3P	O2P	-0.90	1.77	-0.152
RM3P	O3'	-0.40	1.77	-0.152
RM3P	O3P	-0.90	1.77	-0.152
RM3P	O4'	-0.50	1.9000	-0.10
RM3P	P	1.10	2.27	-0.150
RNUA	C1'	0.16	2.010	-0.056
RNUA	C2	0.50	2.275	-0.02
RNUA	C2'	0.14	2.010	-0.056
RNUA	C3'	0.14	2.010	-0.056
RNUA	C4	0.43	2.275	-0.02
RNUA	C4'	0.16	2.010	-0.056
RNUA	C5	0.28	2.275	-0.02
RNUA	C5'	0.05	1.9924	-0.07
RNUA	C6	0.46	1.8000	-0.18
RNUA	C8	0.34	2.275	-0.02
RNUA	H12'	0.09	1.26	-0.026
RNUA	H2	0.13	0.2245	-0.046
RNUA	H21'	0.09	1.26	-0.026
RNUA	H22'	0.43	1.3400	-0.024
RNUA	H31'	0.09	1.26	-0.026
RNUA	H32'	0.43	1.3400	-0.024
RNUA	H42'	0.09	1.26	-0.026
RNUA	H51'	0.09	1.85	-0.20
RNUA	H52'	0.09	1.85	-0.20
RNUA	H5T	0.43	1.3400	-0.024
RNUA	H61	0.38	0.9000	-0.046
RNUA	H62	0.38	0.9000	-0.046
RNUA	H8	0.12	0.2245	-0.046
RNUA	N1	-0.74	1.85	-0.20
RNUA	N3	-0.75	1.85	-0.20
RNUA	N6	-0.77	1.85	-0.20
RNUA	N7	-0.71	1.70	-0.120
RNUA	N9	-0.05	1.85	-0.20
RNUA	O2'	-0.66	2.0000	-0.07
RNUA	O3'	-0.66	2.0000	-0.07
RNUA	O4'	-0.50	1.9000	-0.10
RNUA	O5'	-0.66	2.0000	-0.07
RNUC	C1'	0.16	2.010	-0.056
RNUC	C2	0.52	1.9000	-0.09
RNUC	C2'	0.14	2.010	-0.056
RNUC	C3'	0.14	2.010	-0.056
RNUC	C4	0.65	1.8000	-0.18
RNUC	C4'	0.16	2.010	-0.056
RNUC	C5	-0.13	1.9000	-0.09
RNUC	C5'	0.05	1.9924	-0.07
RNUC	C6	0.05	1.9000	-0.09
RNUC	H12'	0.09	1.26	-0.026
RNUC	H21'	0.09	1.26	-0.026
RNUC	H22'	0.43	1.3400	-0.024
RNUC	H31'	0.09	1.26	-0.026
RNUC	H32'	0.43	1.3400	-0.024
RNUC	H41	0.37	0.9000	-0.046
RNUC	H42	0.33	0.9000	-0.046
RNUC	H42'	0.09	1.26	-0.026
RNUC	H5	0.07	0.2245	-0.046
RNUC	H51'	0.09	1.85	-0.20
RNUC	H52'	0.09	1.85	-0.20
RNUC	H5T	0.43	1.3400	-0.024
RNUC	H6	0.17	0.2245	-0.046
RNUC	N1	-0.13	1.85	-0.20
RNUC	N3	-0.66	1.85	-0.20
RNUC	N4	-0.75	1.85	-0.20
RNUC	O2	-0.49	1.77	-0.152
RNUC	O2'	-0.66	2.0000	-0.07
RNUC	O3'	-0.66	2.0000	-0.07
RNUC	O4'	-0.50	1.9000	-0.10
RNUC	O5'	-0.66	2.0000	-0.07
RNUG	C1'	0.16	2.010	-0.056
RNUG	C2	0.75	1.8000	-0.18
RNUG	C2'	0.14	2.010	-0.056
RNUG	C3'	0.14	2.010	-0.056
RNUG	C4	0.26	2.275	-0.02
RNUG	C4'	0.16	2.010	-0.056
RNUG	C5	0.00	2.275	-0.02
RNUG	C5'	0.05	1.9924	-0.07
RNUG	C6	0.54	1.9000	-0.09
RNUG	C8	0.25	2.275	-0.02
RNUG	H1	0.26	1.3582	-0.03
RNUG	H12'	0.09	1.26	-0.026
RNUG	H21	0.32	0.9000	-0.046
RNUG	H21'	0.09	1.26	-0.026
RNUG	H22	0.35	0.9000	-0.046
RNUG	H22'	0.43	1.3400	-0.024
RNUG	H31'	0.09	1.26	-0.026
RNUG	H32'	0.43	1.3400	-0.024
RNUG	H42'	0.09	1.26	-0.026
RNUG	H51'	0.09	1.85	-0.20
RNUG	H52'	0.09	1.85	-0.20
RNUG	H5T	0.43	1.3400	-0.024
RNUG	H8	0.16	0.2245	-0.046
RNUG	N1	-0.34	1.85	-0.20
RNUG	N2	-0.68	1.85	-0.20
RNUG	N3	-0.74	1.85	-0.20
RNUG	N7	-0.60	1.70	-0.120
RNUG	N9	-0.02	1.85	-0.20
RNUG	O2'	-0.66	2.0000	-0.07
RNUG	O3'	-0.66	2.0000	-0.07
RNUG	O4'	-0.50	1.9000	-0.10
RNUG	O5'	-0.66	2.0000	-0.07
RNUG	O6	-0.51	1.70	-0.120
RNUS	C1'	0.16	2.010	-0.056
RNUS	C2'	0.14	2.010	-0.056
RNUS	C3'	0.14	2.010	-0.056
RNUS	C4'	0.16	2.010	-0.056
RNUS	C5'	0.05	1.9924	-0.07
RNUS	CD2	0.22	1.8000	-0.090
RNUS	CE1	0.25	1.8000	-0.090
RNUS	CG	-0.05	1.8000	-0.090
RNUS	H12'	0.09	1.26	-0.026
RNUS	H21'	0.09	1.26	-0.026
RNUS	H22'	0.43	1.3400	-0.024
RNUS	H31'	0.09	1.26	-0.026
RNUS	H32'	0.43	1.3400	-0.024
RNUS	H42'	0.09	1.26	-0.026
RNUS	H51'	0.09	1.85	-0.20
RNUS	H52'	0.09	1.85	-0.20
RNUS	H5T	0.43	1.3400	-0.024
RNUS	HD2	0.10	1.8500	-0.200
RNUS	HE1	0.13	0.2245	-0.046
RNUS	HG	0.09	1.8500	-0.200
RNUS	ND1	-0.04	1.7000	-0.120
RNUS	NE2	-0.70	1.7000	-0.120
RNUS	O2'	-0.66	2.0000	-0.07
RNUS	O3'	-0.66	2.0000	-0.07
RNUS	O4'	-0.50	1.9000	-0.10
RNUS	O5'	-0.66	2.0000	-0.07
SER	C	0.51	2.0000	-0.110
SER	CA	0.07	2.0600	-0.080
SER	CB	0.05	1.9924	-0.070
SER	HA	0.09	0.7000	-0.046
SER	HB1	0.09	1.2600	-0.026
SER	HB2	0.09	1.2600	-0.026
SER	HG1	0.43	1.2500	-0.031
SER	HN	0.31	1.2500	-0.031
SER	N	-0.47	1.8500	-0.200
SER	O	-0.51	1.7000	-0.120
SER	OG	-0.66	0.6500	0.0000
SOD	SOD	1.00	1.1850	-0.015
T2FD	C1'	0.07	2.010	-0.056
T2FD	C2'	0.14	2.040	-0.078
T2FD	C3'	-0.09	2.010	-0.056
T2FD	C4'	0.07	2.010	-0.056
T2FD	F2'	-0.23	1.3637	-0.046
T2FD	H11'	0.09	1.26	-0.026
T2FD	H12'	0.09	1.26	-0.026
T2FD	H21'	0.09	1.26	-0.026
T2FD	H31'	0.09	1.26	-0.026
T2FD	H41'	0.09	1.26	-0.026
T2FD	H42'	0.09	1.26	-0.026
T2FD	O1P	-0.90	1.77	-0.152
T2FD	O2P	-0.90	1.77	-0.152
T2FD	O3'	-0.40	1.77	-0.152
T2FD	O3P	-0.90	1.77	-0.152
T2FD	O4'	-0.50	1.9000	-0.10
T2FD	P	1.10	2.27	-0.150
T2FU	C1'	0.07	2.010	-0.056
T2FU	C2'	0.14	2.040	-0.078
T2FU	C3'	-0.09	2.010	-0.056
T2FU	C4'	0.07	2.010	-0.056
T2FU	F2'	-0.23	1.3637	-0.046
T2FU	H11'	0.09	1.26	-0.026
T2FU	H12'	0.09	1.26	-0.026
T2FU	H22'	0.09	1.26	-0.026
T2FU	H31'	0.09	1.26	-0.026
T2FU	H41'	0.09	1.26	-0.026
T2FU	H42'	0.09	1.26	-0.026
T2FU	O1P	-0.90	1.77	-0.152
T2FU	O2P	-0.90	1.77	-0.152
T2FU	O3'	-0.40	1.77	-0.152
T2FU	O3P	-0.90	1.77	-0.152
T2FU	O4'	-0.50	1.9000	-0.10
T2FU	P	1.10	2.27	-0.150
T35P	C1'	0.07	2.010	-0.056
T35P	C2'	-0.18	2.08	-0.064
T35P	C3'	-0.09	2.010	-0.056
T35P	C4'	0.16	2.010	-0.056
T35P	C5'	-0.18	1.9924	-0.07
T35P	H1'	0.09	1.26	-0.026
T35P	H1''	0.09	1.26	-0.026
T35P	H2'	0.09	1.85	-0.20
T35P	H2''	0.09	1.85	-0.20
T35P	H3'	0.09	1.26	-0.026
T35P	H4''	0.09	1.26	-0.026
T35P	H5'	0.09	1.85	-0.20
T35P	H5''	0.09	1.85	-0.20
T35P	O1P	-0.90	1.77	-0.152
T35P	O2P	-0.90	1.77	-0.152
T35P	O3'	-0.40	1.77	-0.152
T35P	O31P	-0.90	1.77	-0.152
T35P	O32P	-0.90	1.77	-0.152
T35P	O33P	-0.90	1.77	-0.152
T35P	O3P	-0.90	1.77	-0.152
T35P	O4'	-0.50	1.9000	-0.10
T35P	O5'	-0.40	1.77	-0.152
T35P	P	1.10	2.27	-0.150
T35P	P3	1.10	2.27	-0.150
T3PH	C1'	0.07	2.010	-0.056
T3PH	C2'	-0.18	2.08	-0.064
T3PH	C3'	0.01	2.010	-0.056
T3PH	C4'	0.07	2.010	-0.056
T3PH	H11'	0.09	1.26	-0.026
T3PH	H12'	0.09	1.26	-0.026
T3PH	H21'	0.09	1.85	-0.20
T3PH	H22'	0.09	1.85	-0.20
T3PH	H31'	0.09	1.26	-0.026
T3PH	H3T	0.34	1.3400	-0.028
T3PH	H41'	0.09	1.26	-0.026
T3PH	H42'	0.09	1.26	-0.026
T3PH	O1P	-0.82	1.77	-0.152
T3PH	O2P	-0.82	1.77	-0.152
T3PH	O3'	-0.62	1.77	-0.152
T3PH	O3T	-0.68	1.9000	-0.10
T3PH	O4'	-0.50	1.9000	-0.10
T3PH	P	1.50	2.27	-0.150
T3PM	C1'	0.07	2.010	-0.056
T3PM	C2'	-0.18	2.08	-0.064
T3PM	C3'	0.01	2.010	-0.056
T3PM	C3T	-0.17	1.9924	-0.07
T3PM	C4'	0.07	2.010	-0.056
T3PM	H11'	0.09	1.26	-0.026
T3PM	H12'	0.09	1.26	-0.026
T3PM	H21'	0.09	1.85	-0.20
T3PM	H22'	0.09	1.85	-0.20
T3PM	H31'	0.09	1.26	-0.026
T3PM	H3T1	0.09	1.85	-0.20
T3PM	H3T2	0.09	1.85	-0.20
T3PM	H3T3	0.09	1.85	-0.20
T3PM	H41'	0.09	1.26	-0.026
T3PM	H42'	0.09	1.26	-0.026
T3PM	O1P	-0.78	1.77	-0.152
T3PM	O2P	-0.78	1.77	-0.152
T3PM	O3'	-0.57	1.77	-0.152
T3PM	O3T	-0.57	1.77	-0.152
T3PM	O4'	-0.50	1.9000	-0.10
T3PM	P	1.50	2.27	-0.150
T5PH	C1'	0.07	2.010	-0.056
T5PH	C2'	-0.18	2.08	-0.064
T5PH	C3'	-0.18	2.010	-0.056
T5PH	C4'	0.16	2.010	-0.056
T5PH	C5'	-0.08	1.9924	-0.07
T5PH	H1'	0.09	1.26	-0.026
T5PH	H1''	0.09	1.26	-0.026
T5PH	H2'	0.09	1.85	-0.20
T5PH	H2''	0.09	1.85	-0.20
T5PH	H3'	0.09	1.26	-0.026
T5PH	H3''	0.09	1.26	-0.026
T5PH	H4''	0.09	1.26	-0.026
T5PH	H5'	0.09	1.85	-0.20
T5PH	H5''	0.09	1.85	-0.20
T5PH	H5T	0.34	1.3400	-0.028
T5PH	O1P	-0.82	1.77	-0.152
T5PH	O2P	-0.82	1.77	-0.152
T5PH	O3P	-0.68	1.9000	-0.10
T5PH	O4'	-0.50	1.9000	-0.10
T5PH	O5'	-0.62	1.77	-0.152
T5PH	P	1.50	2.27	-0.150
TADE	C1'	0.16	2.010	-0.056
TADE	C2	0.50	2.275	-0.02
TADE	C2'	-0.18	2.08	-0.064
TADE	C3'	-0.18	2.010	-0.056
TADE	C4	0.43	2.275	-0.02
TADE	C4'	0.07	2.010	-0.056
TADE	C5	0.28	2.275	-0.02
TADE	C6	0.46	1.8000	-0.18
TADE	C8	0.34	2.275	-0.02
TADE	H12'	0.09	1.26	-0.026
TADE	H2	0.13	0.2245	-0.046
TADE	H21'	0.09	1.85	-0.20
TADE	H22'	0.09	1.85	-0.20
TADE	H31'	0.09	1.26	-0.026
TADE	H32'	0.09	1.26	-0.026
TADE	H41'	0.09	1.26	-0.026
TADE	H42'	0.09	1.26	-0.026
TADE	H61	0.38	0.9000	-0.046
TADE	H62	0.38	0.9000	-0.046
TADE	H8	0.12	0.2245	-0.046
TADE	N1	-0.74	1.85	-0.20
TADE	N3	-0.75	1.85	-0.20
TADE	N6	-0.77	1.85	-0.20
TADE	N7	-0.71	1.70	-0.120
TADE	N9	-0.05	1.85	-0.20
TADE	O4'	-0.50	1.9000	-0.10
